city,facility_name,facility_name_plus,facility_id,rating,total_ratings,avg_inspection_score,avg_violations_count
LONGMONT,BIG DADDY BAGELS,LONGMONT - BIG DADDY BAGELS,FA0003265,4.3,242,25.00,3.0
LONGMONT,BLACKJACK PIZZA,LONGMONT - BLACKJACK PIZZA,FA0004821,3.6,329,25.50,5.0
LONGMONT,BLUE AGAVE,LONGMONT - BLUE AGAVE,FA0000084,4.1,684,46.00,4.0
LONGMONT,BLUE CORN TACOS,LONGMONT - BLUE CORN TACOS,FA0001247,4.8,379,45.83,2.5
LONGMONT,BLUE REEF SEAFOOD MARKET,LONGMONT - BLUE REEF SEAFOOD MARKET,FA0003711,4.6,46,18.00,2.5
LONGMONT,BOULDER PHO & MILK TEA,LONGMONT - BOULDER PHO & MILK TEA,FA0002561,4.4,35,25.88,2.6666666666666665
LONGMONT,BPOE LODGE 1055,LONGMONT - BPOE LODGE 1055,FA0000256,4.2,27,66.40,5.0
LONGMONT,BREWING MARKET,LONGMONT - BREWING MARKET,FA0000063,4.5,388,33.00,2.5
LONGMONT,BUFFALO WILD WINGS #111,LONGMONT - BUFFALO WILD WINGS #111,FA0002332,3.6,1505,24.00,2.5
LONGMONT,BURGER KING #4690,LONGMONT - BURGER KING #4690,FA0000110,3.5,324,13.40,1.5
LONGMONT,BURGER KING #7885,LONGMONT - BURGER KING #7885,FA0000115,3.1,625,10.00,1.0
LONGMONT,CAFE RIO MEXICAN GRILL,LONGMONT - CAFE RIO MEXICAN GRILL,FA0004691,4.3,706,9.67,1.5
LONGMONT,CANTINA LUNADA,LONGMONT - CANTINA LUNADA,FA0001647,4.3,339,28.00,3.0
LONGMONT,CAPRESE TRATTORIA,LONGMONT - CAPRESE TRATTORIA,FA0001638,4.4,1041,64.10,7.0
LONGMONT,CARLS JR #7525,LONGMONT - CARLS JR #7525,FA0002471,3.7,598,17.00,1.5
LONGMONT,CHEBA HUT LONGMONT,LONGMONT - CHEBA HUT LONGMONT,FA0005191,4.6,1274,10.00,1.0
LONGMONT,CHICK FIL A AT LONGMONT,LONGMONT - CHICK FIL A AT LONGMONT,FA0003305,4.4,1915,46.10,3.0
LONGMONT,CHICKEN JACKS,LONGMONT - CHICKEN JACKS,FA0002830,4.1,145,16.67,1.0
LONGMONT,CHILIS GRILL AND BAR 711,LONGMONT - CHILIS GRILL AND BAR 711,FA0001333,4.2,1235,26.00,2.5
LONGMONT,CHINA 88,LONGMONT - CHINA 88,FA0001182,4.0,379,80.06,9.6
LONGMONT,CHINA BUFFET,LONGMONT - CHINA BUFFET,FA0001631,3.6,390,42.91,4.5
LONGMONT,CHINA GOURMET - LONGMONT,LONGMONT - CHINA GOURMET - LONGMONT,FA0004497,4.1,469,48.15,4.0
LONGMONT,CHIPOTLE MEXICAN GRILL #13,LONGMONT - CHIPOTLE MEXICAN GRILL #13,FA0001294,4.2,622,15.00,1.0
LONGMONT,CHIPOTLE MEXICAN GRILL #650,LONGMONT - CHIPOTLE MEXICAN GRILL #650,FA0002330,4.0,511,50.50,4.0
LONGMONT,COLD STONE CREAMERY,LONGMONT - COLD STONE CREAMERY,FA0001515,4.3,137,6.67,1.0
LONGMONT,CORRECTION MANAGEMENT INC,LONGMONT - CORRECTION MANAGEMENT INC,FA0000500,4.2,1235,21.67,1.5
LONGMONT,COURTYARD BY MARRIOTT 1067,LONGMONT - COURTYARD BY MARRIOTT 1067,FA0001512,4.3,218,52.50,2.6666666666666665
LONGMONT,CULVER'S OF LONGMONT,LONGMONT - CULVER'S OF LONGMONT,FA0004960,4.4,1541,15.33,3.0
LONGMONT,CUPPA HOUSE COFFEE & TEA,LONGMONT - CUPPA HOUSE COFFEE & TEA,FA0000100,4.7,134,42.86,4.666666666666667
LONGMONT,CYCLHOPS,LONGMONT - CYCLHOPS,FA0000680,4.4,763,10.33,1.5
LONGMONT,DAIRY QUEEN,LONGMONT - DAIRY QUEEN,FA0001230,4.1,597,20.00,1.5
LONGMONT,DAIRY QUEEN 40732,LONGMONT - DAIRY QUEEN 40732,FA0001232,4.3,177,40.00,3.0
LONGMONT,DANNYS TACOS,LONGMONT - DANNYS TACOS,FA0003258,4.6,142,51.81,6.5
LONGMONT,DELI ZONE LONGMONT,LONGMONT - DELI ZONE LONGMONT,FA0002371,4.1,234,28.57,2.5
LONGMONT,DIA Y NOCHE CAFE,LONGMONT - DIA Y NOCHE CAFE,FA0000926,4.0,35,78.44,5.333333333333333
LONGMONT,DICKENS TAVERN,LONGMONT - DICKENS TAVERN,FA0000909,4.2,1049,17.00,1.5
LONGMONT,DICKEYS BARBECUE PIT,LONGMONT - DICKEYS BARBECUE PIT,FA0005013,4.2,495,39.00,6.0
LONGMONT,DOMINOS PIZZA 6232,LONGMONT - DOMINOS PIZZA 6232,FA0001451,3.5,499,14.00,1.5
LONGMONT,DUNKIN DONUTS #860,LONGMONT - DUNKIN DONUTS #860,FA0004860,3.8,467,44.44,4.5
LONGMONT,DURANGO MEXICAN RESTAURANT,LONGMONT - DURANGO MEXICAN RESTAURANT,FA0000995,4.3,272,12.50,2.0
LONGMONT,DUTCH BROS COFFEE,LONGMONT - DUTCH BROS COFFEE,FA0000881,4.7,651,21.50,2.75
LONGMONT,EAST MOON ASIAN BISTRO II,LONGMONT - EAST MOON ASIAN BISTRO II,FA0002823,4.3,488,43.33,3.5
LONGMONT,EINSTEIN BROS BAGELS 3383,LONGMONT - EINSTEIN BROS BAGELS 3383,FA0002372,4.0,338,20.40,2.5
LONGMONT,EVEREST RESTAURANT,LONGMONT - EVEREST RESTAURANT,FA0000976,4.3,229,80.38,8.666666666666666
LONGMONT,FAROW,LONGMONT - FAROW,FA0005097,4.5,68,25.00,2.0
LONGMONT,FIREHOUSE SUBS,LONGMONT - FIREHOUSE SUBS,FA0004604,4.3,233,27.14,3.5
LONGMONT,FIRST WATCH RESTAURANTS,LONGMONT - FIRST WATCH RESTAURANTS,FA0001309,4.4,627,32.50,2.0
LONGMONT,FIVE GUYS BURGERS,LONGMONT - FIVE GUYS BURGERS,FA0002436,4.2,650,31.00,3.0
LONGMONT,FLAVOR OF INDIA,LONGMONT - FLAVOR OF INDIA,FA0004736,4.3,595,39.71,3.5
LONGMONT,FLIGHT DECK GRILL (MOBILE),LONGMONT - FLIGHT DECK GRILL (MOBILE),FA0003034,4.8,22,11.67,1.5
LONGMONT,FOX HILL COUNTRY CLUB,LONGMONT - FOX HILL COUNTRY CLUB,FA0001322,4.3,128,33.00,2.5
LONGMONT,FREDDYS FROZEN CUSTARD AND STEAKBURGERS,LONGMONT - FREDDYS FROZEN CUSTARD AND STEAKBURGERS,FA0000278,4.3,1185,23.00,1.5
LONGMONT,FUZZYS TACO SHOP,LONGMONT - FUZZYS TACO SHOP,FA0004846,4.3,1588,51.00,4.0
LONGMONT,GARDEN GATE CAFE THE,LONGMONT - GARDEN GATE CAFE THE,FA0000970,4.4,299,50.86,5.5
LONGMONT,GEORGIA BOY BBQ (MOBILE),LONGMONT - GEORGIA BOY BBQ (MOBILE),FA0004949,4.5,1924,60.00,4.0
LONGMONT,GOLD'S GYM LONGMONT,LONGMONT - GOLD'S GYM LONGMONT,FA0004836,3.7,197,3.00,1.0
LONGMONT,GONDOLIER ITALIAN EATERY,LONGMONT - GONDOLIER ITALIAN EATERY,FA0000359,4.2,861,62.48,7.666666666666667
LONGMONT,GOOD BIRD KITCHEN,LONGMONT - GOOD BIRD KITCHEN,FA0000721,4.2,861,57.00,4.5
LONGMONT,GOOD EATS GRILL,LONGMONT - GOOD EATS GRILL,FA0000396,4.6,481,46.54,4.333333333333333
LONGMONT,GOODFELLAS RESTAURANT & BAKERY,LONGMONT - GOODFELLAS RESTAURANT & BAKERY,FA0001020,4.3,1429,47.29,4.5
LONGMONT,GUACAMOLES,LONGMONT - GUACAMOLES,FA0000682,4.0,378,76.25,5.333333333333333
LONGMONT,GURKHAS RESTAURANT,LONGMONT - GURKHAS RESTAURANT,FA0005251,4.5,785,24.00,6.0
LONGMONT,HAMPTON INN,LONGMONT - HAMPTON INN,FA0000390,4.5,437,36.43,3.5
LONGMONT,HARD DRIVE CAFE AT SEAGATE,LONGMONT - HARD DRIVE CAFE AT SEAGATE,FA0001000,3.5,12,58.33,4.5
LONGMONT,HIDDEN CAFE,LONGMONT - HIDDEN CAFE,FA0000399,4.6,341,51.67,4.5
LONGMONT,HISSHO SUSHI #323(INSIDE SPROUTS),LONGMONT - HISSHO SUSHI #323(INSIDE SPROUTS),FA0003813,4.8,354,15.00,1.5
LONGMONT,HOLIDAY INN EXPRESS QWMCO,LONGMONT - HOLIDAY INN EXPRESS QWMCO,FA0002676,4.2,414,25.00,1.5
LONGMONT,IHOP 2126,LONGMONT - IHOP 2126,FA0000279,3.1,1009,15.20,2.5
LONGMONT,INTA JUICE,LONGMONT - INTA JUICE,FA0002245,4.6,361,5.00,1.0
LONGMONT,JAI THAI RESTAURANT,LONGMONT - JAI THAI RESTAURANT,FA0000747,4.5,378,37.09,5.5
LONGMONT,JANIES CAFE,LONGMONT - JANIES CAFE,FA0000658,4.5,573,35.00,2.5
LONGMONT,JAVA STOP,LONGMONT - JAVA STOP,FA0000665,4.9,183,17.00,4.0
LONGMONT,JEFES,LONGMONT - JEFES,FA0002382,4.5,1346,85.02,6.6
LONGMONT,JESTERS PERFORMING ARTS,LONGMONT - JESTERS PERFORMING ARTS,FA0000378,4.7,581,30.00,2.0
LONGMONT,JFE SUSHI (KS-80),LONGMONT - JFE SUSHI (KS-80),FA0003781,4.6,199,12.50,1.0
LONGMONT,JIMMY JOHNS,LONGMONT - JIMMY JOHNS,FA0002991,3.4,167,29.90,3.5
LONGMONT,JIMMY JOHNS #1431,LONGMONT - JIMMY JOHNS #1431,FA0003566,4.1,129,20.33,2.0
LONGMONT,JOHN HAROLD BUCKLEY POST 32,LONGMONT - JOHN HAROLD BUCKLEY POST 32,FA0000414,4.7,87,64.79,4.666666666666667
LONGMONT,KENTUCKY FRIED CHICKEN  A AND W,LONGMONT - KENTUCKY FRIED CHICKEN  A AND W,FA0002697,3.2,588,10.00,1.0
LONGMONT,LA GARNACHA (MOBILE),LONGMONT - LA GARNACHA (MOBILE),FA0005319,4.0,3,16.00,2.0
LONGMONT,LA MARIPOSA RESTAURANT,LONGMONT - LA MARIPOSA RESTAURANT,FA0000455,4.0,677,29.83,4.0
LONGMONT,LA MOMO MAES BAKERY,LONGMONT - LA MOMO MAES BAKERY,FA0003680,4.4,171,42.57,4.666666666666667
LONGMONT,LA PANDA II,LONGMONT - LA PANDA II,FA0000458,4.3,269,62.79,5.5
LONGMONT,LA VITA BELLA CAFE,LONGMONT - LA VITA BELLA CAFE,FA0005390,4.6,437,22.50,3.0
LONGMONT,LAGUNA AUTHENTIC MEXICAN RESTAURANT,LONGMONT - LAGUNA AUTHENTIC MEXICAN RESTAURANT,FA0002757,4.6,86,39.23,4.333333333333333
LONGMONT,LAS DELICIAS (INSIDE SAVE-A-LOT),LONGMONT - LAS DELICIAS (INSIDE SAVE-A-LOT),FA0005267,4.0,298,64.73,5.5
LONGMONT,LAS PALMERAS EXPRESS,LONGMONT - LAS PALMERAS EXPRESS,FA0002128,4.5,87,44.17,4.5
LONGMONT,LAS PALMERAS RESTAURANT,LONGMONT - LAS PALMERAS RESTAURANT,FA0001138,4.4,1110,46.82,4.333333333333333
LONGMONT,LAS PALMERAS TAQUERIA,LONGMONT - LAS PALMERAS TAQUERIA,FA0000522,4.5,366,45.14,3.5
LONGMONT,LE PEEP,LONGMONT - LE PEEP,FA0001662,4.5,1019,63.24,5.666666666666667
LONGMONT,LEFT HAND BREWING CO,LONGMONT - LEFT HAND BREWING CO,FA0005028,4.7,856,17.00,4.0
LONGMONT,LITTLE CAESARS,LONGMONT - LITTLE CAESARS,FA0002484,3.4,245,36.39,5.25
LONGMONT,LITTLE CAESARS,LONGMONT - LITTLE CAESARS,FA0003319,3.7,172,33.21,3.5
LONGMONT,LOAF N JUG 95,LONGMONT - LOAF N JUG 95,FA0001368,2.9,32,24.33,2.0
LONGMONT,LONGMONT DAIRY QUEEN,LONGMONT - LONGMONT DAIRY QUEEN,FA0001229,4.3,229,32.00,2.5
LONGMONT,LONGMONT PERFORMING ARTS CENTER,LONGMONT - LONGMONT PERFORMING ARTS CENTER,FA0000511,4.3,1085,20.00,2.0
LONGMONT,LONGMONT PUBLIC HOUSE,LONGMONT - LONGMONT PUBLIC HOUSE,FA0005196,4.4,755,62.00,6.0
LONGMONT,LONGMONT YOUTH CENTER,LONGMONT - LONGMONT YOUTH CENTER,FA0005346,5.0,6,30.00,2.0
LONGMONT,LONGS PEAK HOSPITAL,LONGMONT - LONGS PEAK HOSPITAL,FA0005143,3.3,223,43.00,6.0
LONGMONT,LONGS PEAK PUB & TAPHOUSE,LONGMONT - LONGS PEAK PUB & TAPHOUSE,FA0004638,4.6,1364,55.33,5.0
LONGMONT,LOYAL ORDER OF MOOSE LONGMONT LODGE,LONGMONT - LOYAL ORDER OF MOOSE LONGMONT LODGE,FA0000481,4.3,118,25.00,3.0
LONGMONT,LUCILES CREOLE CAFE,LONGMONT - LUCILES CREOLE CAFE,FA0000502,4.6,1450,52.00,3.333333333333333
LONGMONT,LUNA CAFE THE,LONGMONT - LUNA CAFE THE,FA0000123,4.3,313,37.00,2.5
LONGMONT,LUUS ASIAN CUISINE,LONGMONT - LUUS ASIAN CUISINE,FA0000975,3.8,25,53.86,4.666666666666667
LONGMONT,MALDOS COFFEE & BOBA,LONGMONT - MALDOS COFFEE & BOBA,FA0004872,4.7,246,6.25,2.0
LONGMONT,MALEE THAI,LONGMONT - MALEE THAI,FA0000957,4.2,264,61.27,7.5
LONGMONT,MAMA MEADS PIZZERIA,LONGMONT - MAMA MEADS PIZZERIA,FA0000089,4.3,275,49.57,5.75
LONGMONT,MAMAS CAFE,LONGMONT - MAMAS CAFE,FA0000182,4.3,125,106.57,9.25
LONGMONT,MARCOS HOT DOG,LONGMONT - MARCOS HOT DOG,FA0000245,4.8,1421,33.93,2.5
LONGMONT,MARCOS PIZZA,LONGMONT - MARCOS PIZZA,FA0004844,4.0,249,16.33,4.5
LONGMONT,MARTINIS BISTRO,LONGMONT - MARTINIS BISTRO,FA0001310,4.5,478,47.31,3.5
LONGMONT,MCCARTHYS PUB,LONGMONT - MCCARTHYS PUB,FA0000639,4.1,346,23.33,3.0
LONGMONT,MCDONALDS HOVER,LONGMONT - MCDONALDS HOVER,FA0000644,3.3,928,27.23,2.333333333333333
LONGMONT,MCDONALDS NORTH,LONGMONT - MCDONALDS NORTH,FA0001021,3.5,1861,19.00,1.5
LONGMONT,MCDONALDS SOUTH,LONGMONT - MCDONALDS SOUTH,FA0001022,3.3,1498,10.33,1.5
LONGMONT,MIKE OSHAYS,LONGMONT - MIKE OSHAYS,FA0000660,4.3,1085,69.96,5.75
LONGMONT,MODMARKET,LONGMONT - MODMARKET,FA0004500,4.3,720,20.00,1.5
LONGMONT,ND STREETBAR,LONGMONT - ND STREETBAR,FA0005194,4.3,425,35.00,8.0
LONGMONT,NEVERIA LA ZUMBA,LONGMONT - NEVERIA LA ZUMBA,FA0003913,4.1,29,17.40,2.5
LONGMONT,NICOLOS  PIZZA,LONGMONT - NICOLOS  PIZZA,FA0002166,4.2,431,50.00,4.0
LONGMONT,NIWOT TAVERN,LONGMONT - NIWOT TAVERN,FA0000293,4.6,394,75.07,4.666666666666667
LONGMONT,NOODLES AND COMPANY #125,LONGMONT - NOODLES AND COMPANY #125,FA0001514,4.0,392,14.83,1.5
LONGMONT,OASIS,LONGMONT - OASIS,FA0004769,4.4,330,25.00,4.5
LONGMONT,OLD WORLD WOOD FIRE PIZZERIA/ BAVARIAN BAKERY,LONGMONT - OLD WORLD WOOD FIRE PIZZERIA/ BAVARIAN BAKERY,FA0002750,4.2,107,70.19,6.75
LONGMONT,OSKAR BLUES HOMEMADE LIQUIDS & SOLI,LONGMONT - OSKAR BLUES HOMEMADE LIQUIDS & SOLI,FA0001786,4.3,2134,47.00,3.0
LONGMONT,OUR CENTER,LONGMONT - OUR CENTER,FA0004982,4.2,324,34.17,3.0
LONGMONT,OZO COFFEE LONGMONT,LONGMONT - OZO COFFEE LONGMONT,FA0004975,4.6,523,27.50,3.0
LONGMONT,PALETERIA LA MICHOACANA,LONGMONT - PALETERIA LA MICHOACANA,FA0002790,4.0,164,50.56,4.5
LONGMONT,PANADERIA LA PANDA BAKERY,LONGMONT - PANADERIA LA PANDA BAKERY,FA0000613,4.2,188,56.00,4.5
LONGMONT,PANDA EXPRESS #1493,LONGMONT - PANDA EXPRESS #1493,FA0002828,3.3,543,7.50,1.0
LONGMONT,PANDA EXPRESS #2120,LONGMONT - PANDA EXPRESS #2120,FA0003806,2.9,247,5.00,1.0
LONGMONT,PANERA BREAD #2437,LONGMONT - PANERA BREAD #2437,FA0002578,3.9,625,6.67,1.0
LONGMONT,PAPA JOHNS PIZZA,LONGMONT - PAPA JOHNS PIZZA,FA0001447,3.9,184,27.14,2.5
LONGMONT,PAPA MURPHYS,LONGMONT - PAPA MURPHYS,FA0000621,4.2,237,29.00,2.5
LONGMONT,PAPA MURPHYS,LONGMONT - PAPA MURPHYS,FA0003787,4.0,98,24.29,3.0
LONGMONT,PARRYS PIZZA VI,LONGMONT - PARRYS PIZZA VI,FA0004885,4.2,640,20.00,3.5
LONGMONT,PEAK GOLF,LONGMONT - PEAK GOLF,FA0000945,4.3,250,64.17,3.5
LONGMONT,PERKINS RESTAURANT AND BAKERY,LONGMONT - PERKINS RESTAURANT AND BAKERY,FA0000684,4.0,1279,39.58,3.0
LONGMONT,PERSIMMON GRILL AT LAKE VALLEY GOLF,LONGMONT - PERSIMMON GRILL AT LAKE VALLEY GOLF,FA0000685,4.8,36,36.11,4.5
LONGMONT,PHO HUONG VIET,LONGMONT - PHO HUONG VIET,FA0005067,4.2,477,60.00,8.0
LONGMONT,PINOCCHIOS,LONGMONT - PINOCCHIOS,FA0002983,4.2,608,31.00,3.5
LONGMONT,PISTACHIO CAFE BAKERY,LONGMONT - PISTACHIO CAFE BAKERY,FA0000210,4.4,281,51.26,6.333333333333333
LONGMONT,POLLERIA LA FOGATA,LONGMONT - POLLERIA LA FOGATA,FA0002171,4.0,131,50.42,3.5
LONGMONT,POPEYES #425,LONGMONT - POPEYES #425,FA0005418,3.3,576,15.00,3.0
LONGMONT,PROTOS PIZZA,LONGMONT - PROTOS PIZZA,FA0000829,4.6,314,20.00,2.0
LONGMONT,PUMPHOUSE RED ZONE,LONGMONT - PUMPHOUSE RED ZONE,FA0000675,4.5,3357,31.11,3.0
LONGMONT,QDOBA MEXICAN EATS #2186,LONGMONT - QDOBA MEXICAN EATS #2186,FA0002345,4.0,507,29.64,4.666666666666667
LONGMONT,QUARTERS BAR+ARCADE,LONGMONT - QUARTERS BAR+ARCADE,FA0001175,4.7,270,24.60,5.0
LONGMONT,QUES ESPRESSO,LONGMONT - QUES ESPRESSO,FA0000605,4.6,174,19.29,2.5
LONGMONT,RAISING CANES,LONGMONT - RAISING CANES,FA0005180,4.2,486,48.00,7.0
LONGMONT,RED FROG COFFEE,LONGMONT - RED FROG COFFEE,FA0002592,4.6,476,32.86,2.0
LONGMONT,RED LOBSTER #6235,LONGMONT - RED LOBSTER #6235,FA0000694,4.2,1184,12.25,1.5
LONGMONT,RED ROBIN AMERICAS GOURMET BURGERS,LONGMONT - RED ROBIN AMERICAS GOURMET BURGERS,FA0002168,4.1,1083,25.00,2.0
LONGMONT,RESIDENCE INN LONGMONT,LONGMONT - RESIDENCE INN LONGMONT,FA0001524,4.3,271,25.00,2.0
LONGMONT,ROBIN CHOCOLATES,LONGMONT - ROBIN CHOCOLATES,FA0003614,4.9,125,21.25,2.0
LONGMONT,ROOST THE,LONGMONT - ROOST THE,FA0000486,4.5,2352,56.48,6.666666666666667
LONGMONT,ROSALEES PIZZERIA,LONGMONT - ROSALEES PIZZERIA,FA0000931,4.6,875,21.29,2.5
LONGMONT,ROSARIOS RESTAURANT,LONGMONT - ROSARIOS RESTAURANT,FA0002506,4.7,951,34.00,4.0
LONGMONT,ROYAL WOK,LONGMONT - ROYAL WOK,FA0000466,4.1,568,73.54,8.666666666666666
LONGMONT,RUNZA,LONGMONT - RUNZA,FA0003323,4.2,210,27.00,5.0
LONGMONT,SACHI SUSHI,LONGMONT - SACHI SUSHI,FA0002383,4.6,134,72.50,4.5
LONGMONT,SAIGON EXPRESS,LONGMONT - SAIGON EXPRESS,FA0002143,4.2,432,46.53,5.0
LONGMONT,SAKURA JAPANESE CUISINE,LONGMONT - SAKURA JAPANESE CUISINE,FA0000780,4.7,450,53.20,7.5
LONGMONT,SANTIAGOS MEXICAN RESTAURANT,LONGMONT - SANTIAGOS MEXICAN RESTAURANT,FA0000457,4.4,1603,18.33,1.5
LONGMONT,SCRATCH (INSIDE 300 SUNS BREWING),LONGMONT - SCRATCH (INSIDE 300 SUNS BREWING),FA0005506,4.7,422,15.00,3.0
LONGMONT,SCRUMPTIOUS,LONGMONT - SCRUMPTIOUS,FA0001273,4.4,448,19.60,2.5
LONGMONT,SHOES AND BREWS,LONGMONT - SHOES AND BREWS,FA0004595,4.9,183,7.40,2.5
LONGMONT,SILVERMINE SUBS,LONGMONT - SILVERMINE SUBS,FA0002152,3.9,224,47.68,3.75
LONGMONT,SMACK DADDY PIZZA,LONGMONT - SMACK DADDY PIZZA,FA0000737,4.2,262,19.00,4.0
LONGMONT,SMASHBURGER LONGMONT,LONGMONT - SMASHBURGER LONGMONT,FA0003879,4.1,543,30.64,5.5
LONGMONT,SMOKIN BOWLS,LONGMONT - SMOKIN BOWLS,FA0004505,4.4,170,30.90,5.0
LONGMONT,SNARFS,LONGMONT - SNARFS,FA0000538,4.4,457,10.00,1.0
LONGMONT,SNARFS,LONGMONT - SNARFS,FA0003244,4.4,439,15.00,1.5
LONGMONT,SOL COFFEE (MOBILE),LONGMONT - SOL COFFEE (MOBILE),FA0005172,4.3,416,5.50,1.0
LONGMONT,SONIC DRIVE IN,LONGMONT - SONIC DRIVE IN,FA0000826,3.1,1405,61.29,6.333333333333333
LONGMONT,SPICY HOUSE,LONGMONT - SPICY HOUSE,FA0000872,4.0,194,30.66,6.5
LONGMONT,SPRINGHILL SUITES BOULDER LONGMONT,LONGMONT - SPRINGHILL SUITES BOULDER LONGMONT,FA0002478,4.3,366,25.00,2.0
LONGMONT,STARBUCKS COFFEE 10677,LONGMONT - STARBUCKS COFFEE 10677,FA0002661,4.1,367,11.50,2.0
LONGMONT,STARBUCKS COFFEE 6638,LONGMONT - STARBUCKS COFFEE 6638,FA0001513,4.3,343,25.00,2.0
LONGMONT,STARBUCKS COFFEE 8663,LONGMONT - STARBUCKS COFFEE 8663,FA0002230,4.2,218,20.00,1.5
LONGMONT,STARBUCKS COFFEE 9693,LONGMONT - STARBUCKS COFFEE 9693,FA0002685,4.1,372,13.00,3.0
LONGMONT,STARBUCKS COFFEE#5306,LONGMONT - STARBUCKS COFFEE#5306,FA0004977,4.2,408,1.00,1.0
LONGMONT,SUBWAY,LONGMONT - SUBWAY,FA0001161,3.3,103,14.00,1.5
LONGMONT,SUBWAY,LONGMONT - SUBWAY,FA0001163,4.0,142,34.44,3.5
LONGMONT,SUBWAY,LONGMONT - SUBWAY,FA0002656,3.6,129,17.14,3.6666666666666665
LONGMONT,SUBWAY 38902 AT SUPER WALMART,LONGMONT - SUBWAY 38902 AT SUPER WALMART,FA0002505,4.0,2462,17.00,1.5
LONGMONT,SUGARBEET THE,LONGMONT - SUGARBEET THE,FA0001444,4.7,541,22.50,4.0
LONGMONT,SUMO SUSHI & GRILL,LONGMONT - SUMO SUSHI & GRILL,FA0005271,4.6,915,45.67,6.0
LONGMONT,SUNSET GOLF COURSE,LONGMONT - SUNSET GOLF COURSE,FA0000785,4.4,216,18.86,3.6666666666666665
LONGMONT,SUSHI BOX,LONGMONT - SUSHI BOX,FA0004669,4.3,128,38.54,6.5
LONGMONT,SUSHI HANA JAPANESE CUISINE,LONGMONT - SUSHI HANA JAPANESE CUISINE,FA0000411,4.5,468,37.92,4.0
LONGMONT,SUSHI LEO,LONGMONT - SUSHI LEO,FA0002343,4.5,290,65.81,5.5
LONGMONT,SWAYLOS TIKI,LONGMONT - SWAYLOS TIKI,FA0002274,4.2,160,37.00,2.5
LONGMONT,TACO BELL,LONGMONT - TACO BELL,FA0005280,3.2,647,1.00,1.0
LONGMONT,TACO BELL #33840,LONGMONT - TACO BELL #33840,FA0000841,3.4,1062,12.50,1.0
LONGMONT,TACO BELL #33848,LONGMONT - TACO BELL #33848,FA0000843,3.4,706,16.10,3.333333333333333
LONGMONT,TACO PALACE LONGMONT,LONGMONT - TACO PALACE LONGMONT,FA0002703,4.2,333,53.64,3.6666666666666665
LONGMONT,TACO STAR,LONGMONT - TACO STAR,FA0000365,3.8,709,47.25,4.25
LONGMONT,TACOS AL MOLCAJETE,LONGMONT - TACOS AL MOLCAJETE,FA0000534,4.4,703,59.10,5.0
LONGMONT,TACOS DON JOSES,LONGMONT - TACOS DON JOSES,FA0004766,4.3,628,33.11,4.5
LONGMONT,TACOS GTO,LONGMONT - TACOS GTO,FA0001630,4.6,43,55.83,3.0
LONGMONT,TACOS LA FAMILIA #1 (MOBILE),LONGMONT - TACOS LA FAMILIA #1 (MOBILE),FA0005246,4.4,9,69.00,7.0
LONGMONT,TANGERINE RESTAURANT,LONGMONT - TANGERINE RESTAURANT,FA0001192,4.3,337,64.37,5.4
LONGMONT,TAQUERIA MADERO,LONGMONT - TAQUERIA MADERO,FA0000844,4.2,77,57.40,4.5
LONGMONT,TASTY ASIA,LONGMONT - TASTY ASIA,FA0000863,4.2,571,67.50,6.0
LONGMONT,TERIYAKI MADNESS 208,LONGMONT - TERIYAKI MADNESS 208,FA0004847,3.7,67,32.00,2.5
LONGMONT,TEX MEX,LONGMONT - TEX MEX,FA0000888,4.3,71,15.00,1.0
LONGMONT,TEXAS ROADHOUSE,LONGMONT - TEXAS ROADHOUSE,FA0002200,4.3,2357,41.67,3.0
LONGMONT,TGI FRIDAYS #572,LONGMONT - TGI FRIDAYS #572,FA0002630,3.9,971,22.75,2.6666666666666665
LONGMONT,THAI KITCHEN,LONGMONT - THAI KITCHEN,FA0001343,4.3,308,91.40,6.25
LONGMONT,TNT ROASTED CORN (MOBILE),LONGMONT - TNT ROASTED CORN (MOBILE),FA0003350,3.9,378,10.00,1.0
LONGMONT,TOKYO JOES,LONGMONT - TOKYO JOES,FA0004526,4.0,518,24.40,1.5
LONGMONT,TORTILLAS Y PANADERIA LAGUNA,LONGMONT - TORTILLAS Y PANADERIA LAGUNA,FA0001408,4.7,12,71.43,6.0
LONGMONT,TORTUGAS,LONGMONT - TORTUGAS,FA0000963,4.7,235,30.00,2.0
LONGMONT,TWISTED ROOTS YOGURT,LONGMONT - TWISTED ROOTS YOGURT,FA0003704,4.5,127,15.29,2.0
LONGMONT,URBAN THAI,LONGMONT - URBAN THAI,FA0003890,4.3,291,92.24,5.666666666666667
LONGMONT,UTE CREEK GOLF COURSE,LONGMONT - UTE CREEK GOLF COURSE,FA0000878,4.5,87,22.40,1.5
LONGMONT,VILLAGE AT THE PEAKS (CINEMA),LONGMONT - VILLAGE AT THE PEAKS (CINEMA),FA0004839,4.3,1588,16.00,2.0
LONGMONT,VOLCAN AZUL (MOBILE),LONGMONT - VOLCAN AZUL (MOBILE),FA0005279,4.4,1110,51.00,5.0
LONGMONT,WAHOOS FISH TACO,LONGMONT - WAHOOS FISH TACO,FA0001543,4.5,323,60.00,2.6666666666666665
LONGMONT,WENDYS 4035,LONGMONT - WENDYS 4035,FA0001091,3.9,896,15.00,1.0
LONGMONT,WEST SIDE TAVERN,LONGMONT - WEST SIDE TAVERN,FA0000140,4.8,485,87.95,11.0
